country,admin_1,market,latitude,longitude,period_date,currency,product,value,temp_mean,temp_max,temp_min,precipitation,humidity
Ethiopia,Addis Ababa,Addis Ababa,9.02,38.75,2010-04-01,ETB,teff,669.0,17.25,25.93,9.87,4.55,73.43
Ethiopia,Addis Ababa,Addis Ababa,9.02,38.75,2010-04-01,ETB,wheat,460.0,17.25,25.93,9.87,4.55,73.43
Ethiopia,Amhara,Ajeber,10.63,38.78,2010-04-01,ETB,wheat,4.18,23.01,30.56,16.68,2.45,52.1
Ethiopia,Tigray,Alamata,12.42,39.56,2010-04-01,ETB,maize,378.0,20.12,28.65,12.78,1.87,60.06
Ethiopia,SNNPR,Amaro,5.83,37.9,2010-04-01,ETB,wheat,4.75,18.83,26.66,11.98,8.94,82.32
Ethiopia,Oromia,Ambo,8.98,37.85,2010-04-01,ETB,maize,240.0,18.15,27.25,10.92,3.79,69.31
Ethiopia,Oromia,Ambo,8.98,37.85,2010-04-01,ETB,wheat,375.0,18.15,27.25,10.92,3.79,69.31
Ethiopia,SNNPR,Aroresa,6.22,39.02,2010-04-01,ETB,wheat,2.4,17.38,24.33,11.82,9.93,85.34
Ethiopia,Oromia,Assela,7.95,39.13,2010-04-01,ETB,wheat,423.0,16.88,25.53,8.17,3.43,73.54
Ethiopia,Somali,Babile,9.23,42.6,2010-04-01,ETB,maize,320.0,22.38,32.17,14.08,6.81,70.23
Ethiopia,Somali,Babile,9.23,42.6,2010-04-01,ETB,sorghum,3.4,22.38,32.17,14.08,6.81,70.23
Ethiopia,Amhara,Baher Dar,11.6,37.38,2010-04-01,ETB,maize,260.0,22.47,31.25,15.43,2.62,52.77
Ethiopia,Amhara,Baher Dar,11.6,37.38,2010-04-01,ETB,teff,623.75,22.47,31.25,15.43,2.62,52.77
Ethiopia,Amhara,Baher Dar,11.6,37.38,2010-04-01,ETB,wheat,413.33,22.47,31.25,15.43,2.62,52.77
Ethiopia,Amhara,Bati,11.18,40.02,2010-04-01,ETB,maize,305.0,24.3,33.35,16.34,2.03,57.47
Ethiopia,Oromia,Beddenno,9.12,41.62,2010-04-01,ETB,maize,475.0,21.0,29.86,13.0,6.41,74.63
Ethiopia,Oromia,Bedessa,8.9,40.78,2010-04-01,ETB,maize,350.0,22.32,30.55,14.87,4.4,69.02
Ethiopia,Amhara,Debre Markos,10.33,37.73,2010-04-01,ETB,wheat,355.0,20.86,30.25,12.44,2.41,55.96
Ethiopia,Oromia,Deder,9.32,41.42,2010-04-01,ETB,maize,430.0,24.3,33.04,16.87,3.67,60.03
Ethiopia,Oromia,Delo,7.25,40.47,2010-04-01,ETB,maize,271.0,20.02,27.69,12.48,5.21,78.38
Ethiopia,Amhara,Dessie,11.13,39.63,2010-04-01,ETB,maize,278.0,15.99,25.02,8.51,2.04,68.65
Ethiopia,Dire Dawa,Diredawa,9.59,41.87,2010-04-01,ETB,maize,390.0,22.38,31.29,14.77,4.44,63.58
Ethiopia,Dire Dawa,Diredawa,9.59,41.87,2010-04-01,ETB,sorghum,6.5,22.38,31.29,14.77,4.44,63.58
Ethiopia,Dire Dawa,Diredawa,9.59,41.87,2010-04-01,ETB,wheat,5.4,22.38,31.29,14.77,4.44,63.58
Ethiopia,Amhara,Ebinat,12.13,38.05,2010-04-01,ETB,sorghum,3.5,21.06,27.84,15.01,2.54,54.49
Ethiopia,Somali,Gode,6.02,43.13,2010-04-01,ETB,maize,400.0,28.0,37.06,20.72,6.55,67.59
Ethiopia,Somali,Gode,6.02,43.13,2010-04-01,ETB,sorghum,4.0,28.0,37.06,20.72,6.55,67.59
Ethiopia,Somali,Gode,6.02,43.13,2010-04-01,ETB,wheat,4.0,28.0,37.06,20.72,6.55,67.59
Ethiopia,Amhara,Gonder,12.6,37.47,2010-04-01,ETB,maize,307.0,23.62,31.79,16.47,1.33,45.39
Ethiopia,Amhara,Gonder,12.6,37.47,2010-04-01,ETB,wheat,500.0,23.62,31.79,16.47,1.33,45.39
Ethiopia,SNNPR,Hawassa,7.05,38.47,2010-04-01,ETB,maize,300.0,16.48,25.79,8.06,9.48,78.57
Ethiopia,SNNPR,Hossana,7.58,37.88,2010-04-01,ETB,maize,286.0,19.94,30.02,11.51,7.47,72.99
Ethiopia,SNNPR,Hossana,7.58,37.88,2010-04-01,ETB,wheat,415.0,19.94,30.02,11.51,7.47,72.99
Ethiopia,Somali,Jijiga,9.33,42.82,2010-04-01,ETB,maize,400.0,21.37,29.74,13.25,4.42,67.85
Ethiopia,Somali,Jijiga,9.33,42.82,2010-04-01,ETB,sorghum,4.0,21.37,29.74,13.25,4.42,67.85
Ethiopia,Somali,Jijiga,9.33,42.82,2010-04-01,ETB,wheat,5.0,21.37,29.74,13.25,4.42,67.85
Ethiopia,Oromia,Jimma,7.67,36.83,2010-04-01,ETB,maize,213.0,18.95,25.38,13.23,7.5,81.78
Ethiopia,Oromia,Jimma,7.67,36.83,2010-04-01,ETB,teff,625.0,18.95,25.38,13.23,7.5,81.78
Ethiopia,Oromia,Jimma,7.67,36.83,2010-04-01,ETB,wheat,417.0,18.95,25.38,13.23,7.5,81.78
Ethiopia,Oromia,Kersa,7.67,36.84,2010-04-01,ETB,wheat,3.5,18.95,25.38,13.23,7.5,81.78
Ethiopia,Amhara,Kobo,12.15,39.63,2010-04-01,ETB,maize,328.0,17.43,25.95,10.42,2.02,67.12
Ethiopia,Tigray,Korem,12.51,39.52,2010-04-01,ETB,maize,340.0,20.12,28.65,12.78,1.87,60.06
Ethiopia,Tigray,Mekele,13.5,39.48,2010-04-01,ETB,maize,320.0,21.32,31.04,12.14,1.64,55.78
Ethiopia,Tigray,Mekele,13.5,39.48,2010-04-01,ETB,sorghum,6.68,21.32,31.04,12.14,1.64,55.78
Ethiopia,Tigray,Mekele,13.5,39.48,2010-04-01,ETB,teff,756.75,21.32,31.04,12.14,1.64,55.78
Ethiopia,Tigray,Mekele,13.5,39.48,2010-04-01,ETB,wheat,538.0,21.32,31.04,12.14,1.64,55.78
Ethiopia,Oromia,Merti,8.49,39.83,2010-04-01,ETB,sorghum,4.0,20.63,28.77,13.17,3.96,71.22
Ethiopia,Amhara,Mota,11.08,37.87,2010-04-01,ETB,wheat,3.5,20.62,28.61,13.57,2.67,55.64
Ethiopia,Oromia,Nazareth,8.55,39.27,2010-04-01,ETB,maize,262.0,21.95,31.54,13.45,2.9,63.55
Ethiopia,Oromia,Nazareth,8.55,39.27,2010-04-01,ETB,wheat,430.0,21.95,31.54,13.45,2.9,63.55
Ethiopia,Oromia,Nekempt,9.08,36.55,2010-04-01,ETB,maize,191.25,23.71,33.18,15.1,2.05,60.92
Ethiopia,Oromia,Robe,7.13,40.0,2010-04-01,ETB,wheat,383.0,12.89,19.72,5.61,7.17,86.17
Ethiopia,Amhara,Robit,12.02,39.63,2010-04-01,ETB,maize,340.0,17.43,25.95,10.42,2.02,67.12
Ethiopia,Amhara,Sekota,12.63,39.03,2010-04-01,ETB,sorghum,6.88,24.64,31.29,18.34,1.88,47.07
Ethiopia,Oromia,Shashemene,7.18,38.58,2010-04-01,ETB,maize,265.0,16.48,25.79,8.06,9.48,78.57
Ethiopia,Oromia,Shashemene,7.18,38.58,2010-04-01,ETB,teff,773.0,16.48,25.79,8.06,9.48,78.57
Ethiopia,Oromia,Shashemene,7.18,38.58,2010-04-01,ETB,wheat,440.0,16.48,25.79,8.06,9.48,78.57
Ethiopia,SNNPR,Sodo,6.85,37.75,2010-04-01,ETB,maize,280.0,20.96,28.47,13.34,8.75,77.27
Ethiopia,SNNPR,Sodo,6.85,37.75,2010-04-01,ETB,wheat,4.2,20.96,28.47,13.34,8.75,77.27
Ethiopia,Tigray,Wekro,14.11,38.54,2010-04-01,ETB,maize,405.0,25.05,33.61,16.5,1.11,44.43
Ethiopia,Tigray,Wekro,14.11,38.54,2010-04-01,ETB,sorghum,4.95,25.05,33.61,16.5,1.11,44.43
Ethiopia,Tigray,Wekro,14.11,38.54,2010-04-01,ETB,wheat,5.35,25.05,33.61,16.5,1.11,44.43
Ethiopia,Oromia,Wolenchiti,8.67,39.43,2010-04-01,ETB,maize,280.0,21.95,31.54,13.45,2.9,63.55
Ethiopia,SNNPR,Wonago,6.32,38.27,2010-04-01,ETB,maize,350.0,21.49,31.07,13.42,9.39,75.75
Ethiopia,Oromia,Yabelo,4.88,38.08,2010-04-01,ETB,maize,300.0,21.0,30.52,15.34,4.3,77.27
Ethiopia,Oromia,Yabelo,4.88,38.08,2010-04-01,ETB,wheat,5.0,21.0,30.52,15.34,4.3,77.27
Ethiopia,Tigray,Abi Adi,13.56,38.97,2010-05-01,ETB,maize,405.0,25.45,35.27,16.45,1.36,40.42
Ethiopia,Tigray,Abi Adi,13.56,38.97,2010-05-01,ETB,sorghum,5.75,25.45,35.27,16.45,1.36,40.42
Ethiopia,Tigray,Abi Adi,13.56,38.97,2010-05-01,ETB,wheat,5.6,25.45,35.27,16.45,1.36,40.42
Ethiopia,Amhara,Abomsa,9.98,39.98,2010-05-01,ETB,maize,327.0,24.78,33.59,17.59,2.09,57.64
Ethiopia,Addis Ababa,Addis Ababa,9.02,38.75,2010-05-01,ETB,maize,270.0,17.6,26.28,11.34,3.86,74.47
Ethiopia,Addis Ababa,Addis Ababa,9.02,38.75,2010-05-01,ETB,sorghum,6.34,17.6,26.28,11.34,3.86,74.47
Ethiopia,Addis Ababa,Addis Ababa,9.02,38.75,2010-05-01,ETB,teff,670.0,17.6,26.28,11.34,3.86,74.47
Ethiopia,Addis Ababa,Addis Ababa,9.02,38.75,2010-05-01,ETB,wheat,470.0,17.6,26.28,11.34,3.86,74.47
Ethiopia,Amhara,Ajeber,10.63,38.78,2010-05-01,ETB,wheat,4.18,23.16,30.78,17.75,2.55,53.04
Ethiopia,Tigray,Alamata,12.42,39.56,2010-05-01,ETB,maize,374.0,21.17,29.66,15.24,1.67,55.37
Ethiopia,SNNPR,Amaro,5.83,37.9,2010-05-01,ETB,wheat,4.75,18.59,25.62,13.3,7.66,85.49
Ethiopia,Oromia,Ambo,8.98,37.85,2010-05-01,ETB,maize,242.0,18.22,26.74,12.14,4.05,71.6
Ethiopia,Oromia,Ambo,8.98,37.85,2010-05-01,ETB,wheat,390.0,18.22,26.74,12.14,4.05,71.6
Ethiopia,SNNPR,Aroresa,6.22,39.02,2010-05-01,ETB,wheat,2.6,17.21,23.7,11.9,7.65,87.84
Ethiopia,Oromia,Assela,7.95,39.13,2010-05-01,ETB,wheat,448.0,17.33,24.99,11.33,3.12,74.23
Ethiopia,Somali,Babile,9.23,42.6,2010-05-01,ETB,maize,310.0,21.64,29.66,16.08,5.55,80.47
Ethiopia,Somali,Babile,9.23,42.6,2010-05-01,ETB,sorghum,3.25,21.64,29.66,16.08,5.55,80.47
Ethiopia,Amhara,Baher Dar,11.6,37.38,2010-05-01,ETB,maize,272.0,21.08,30.3,14.98,5.61,64.41
Ethiopia,Amhara,Baher Dar,11.6,37.38,2010-05-01,ETB,teff,681.25,21.08,30.3,14.98,5.61,64.41
Ethiopia,Amhara,Baher Dar,11.6,37.38,2010-05-01,ETB,wheat,422.5,21.08,30.3,14.98,5.61,64.41
Ethiopia,Amhara,Bati,11.18,40.02,2010-05-01,ETB,maize,305.0,25.32,34.31,19.18,1.98,54.55
Ethiopia,Oromia,Beddenno,9.12,41.62,2010-05-01,ETB,maize,440.0,20.92,27.97,15.6,5.47,80.31
Ethiopia,Oromia,Bedessa,8.9,40.78,2010-05-01,ETB,maize,350.0,22.87,31.56,16.46,3.32,69.56
Ethiopia,Amhara,Debre Markos,10.33,37.73,2010-05-01,ETB,wheat,378.33,19.27,28.2,12.19,6.63,69.0
Ethiopia,Oromia,Deder,9.32,41.42,2010-05-01,ETB,maize,420.0,24.84,33.46,18.31,2.94,60.26
Ethiopia,Oromia,Delo,7.25,40.47,2010-05-01,ETB,maize,300.0,20.76,27.62,14.97,3.59,77.8
Ethiopia,Amhara,Dessie,11.13,39.63,2010-05-01,ETB,maize,287.0,16.31,24.89,10.32,2.06,68.28
Ethiopia,Dire Dawa,Diredawa,9.59,41.87,2010-05-01,ETB,maize,390.0,22.6,30.91,15.85,3.46,66.42
Ethiopia,Dire Dawa,Diredawa,9.59,41.87,2010-05-01,ETB,sorghum,6.5,22.6,30.91,15.85,3.46,66.42
Ethiopia,Dire Dawa,Diredawa,9.59,41.87,2010-05-01,ETB,wheat,5.4,22.6,30.91,15.85,3.46,66.42
Ethiopia,Amhara,Ebinat,12.13,38.05,2010-05-01,ETB,sorghum,3.3,20.87,27.45,15.26,2.82,56.25
Ethiopia,SNNPR,Gamo Gofa,6.62,37.15,2010-05-01,ETB,maize,360.0,20.63,26.31,16.69,8.27,84.34
Ethiopia,Somali,Gode,6.02,43.13,2010-05-01,ETB,maize,330.0,27.79,34.83,21.75,0.42,66.9
Ethiopia,Somali,Gode,6.02,43.13,2010-05-01,ETB,sorghum,4.0,27.79,34.83,21.75,0.42,66.9
Ethiopia,Amhara,Gonder,12.6,37.47,2010-05-01,ETB,maize,302.0,22.31,32.03,15.95,3.16,56.8
Ethiopia,Amhara,Gonder,12.6,37.47,2010-05-01,ETB,wheat,573.0,22.31,32.03,15.95,3.16,56.8
Ethiopia,SNNPR,Hawassa,7.05,38.47,2010-05-01,ETB,maize,290.0,16.32,24.14,11.08,9.35,84.15
Ethiopia,SNNPR,Hossana,7.58,37.88,2010-05-01,ETB,maize,300.0,19.15,26.46,14.47,8.09,81.02
Ethiopia,SNNPR,Hossana,7.58,37.88,2010-05-01,ETB,wheat,431.0,19.15,26.46,14.47,8.09,81.02
Ethiopia,Somali,Jijiga,9.33,42.82,2010-05-01,ETB,maize,300.0,21.72,30.03,15.56,2.42,71.43
Ethiopia,Somali,Jijiga,9.33,42.82,2010-05-01,ETB,sorghum,3.0,21.72,30.03,15.56,2.42,71.43
Ethiopia,Somali,Jijiga,9.33,42.82,2010-05-01,ETB,wheat,4.2,21.72,30.03,15.56,2.42,71.43
Ethiopia,Oromia,Jimma,7.67,36.83,2010-05-01,ETB,maize,208.0,18.08,23.82,13.99,12.9,89.04
Ethiopia,Oromia,Jimma,7.67,36.83,2010-05-01,ETB,teff,510.0,18.08,23.82,13.99,12.9,89.04
Ethiopia,Oromia,Jimma,7.67,36.83,2010-05-01,ETB,wheat,440.0,18.08,23.82,13.99,12.9,89.04
Ethiopia,SNNPR,Karati,5.25,37.48,2010-05-01,ETB,sorghum,4.1,21.56,29.43,15.5,3.75,76.94
Ethiopia,Oromia,Kersa,7.67,36.84,2010-05-01,ETB,wheat,4.6,18.08,23.82,13.99,12.9,89.04
Ethiopia,Amhara,Kobo,12.15,39.63,2010-05-01,ETB,maize,312.0,18.21,26.95,12.6,1.87,62.87
Ethiopia,Tigray,Korem,12.51,39.52,2010-05-01,ETB,maize,340.0,21.17,29.66,15.24,1.67,55.37
Ethiopia,Tigray,Mekele,13.5,39.48,2010-05-01,ETB,maize,330.0,22.1,32.03,13.99,1.16,51.42
Ethiopia,Tigray,Mekele,13.5,39.48,2010-05-01,ETB,sorghum,6.52,22.1,32.03,13.99,1.16,51.42
Ethiopia,Tigray,Mekele,13.5,39.48,2010-05-01,ETB,teff,781.25,22.1,32.03,13.99,1.16,51.42
Ethiopia,Tigray,Mekele,13.5,39.48,2010-05-01,ETB,wheat,637.0,22.1,32.03,13.99,1.16,51.42
Ethiopia,Oromia,Merti,8.49,39.83,2010-05-01,ETB,sorghum,4.5,21.43,29.63,15.17,2.74,69.6
Ethiopia,Amhara,Mota,11.08,37.87,2010-05-01,ETB,wheat,3.5,20.44,28.08,13.38,2.87,58.32
Ethiopia,Oromia,Nazareth,8.55,39.27,2010-05-01,ETB,maize,275.0,22.89,30.87,15.76,2.06,61.49
Ethiopia,Oromia,Nazareth,8.55,39.27,2010-05-01,ETB,wheat,458.0,22.89,30.87,15.76,2.06,61.49
Ethiopia,Oromia,Nekempt,9.08,36.55,2010-05-01,ETB,maize,192.5,20.59,27.25,14.95,11.37,81.51
Ethiopia,Oromia,Robe,7.13,40.0,2010-05-01,ETB,wheat,387.0,13.54,20.06,8.81,5.84,85.6
Ethiopia,Amhara,Robit,12.02,39.63,2010-05-01,ETB,maize,500.0,18.21,26.95,12.6,1.87,62.87
Ethiopia,Amhara,Sekota,12.63,39.03,2010-05-01,ETB,sorghum,6.88,25.19,32.08,19.55,1.94,44.62
Ethiopia,Oromia,Shashemene,7.18,38.58,2010-05-01,ETB,maize,255.0,16.32,24.14,11.08,9.35,84.15
Ethiopia,Oromia,Shashemene,7.18,38.58,2010-05-01,ETB,teff,780.0,16.32,24.14,11.08,9.35,84.15
Ethiopia,Oromia,Shashemene,7.18,38.58,2010-05-01,ETB,wheat,435.0,16.32,24.14,11.08,9.35,84.15
Ethiopia,SNNPR,Sodo,6.85,37.75,2010-05-01,ETB,maize,290.0,19.99,25.77,15.68,11.12,84.45
Ethiopia,SNNPR,Sodo,6.85,37.75,2010-05-01,ETB,wheat,4.3,19.99,25.77,15.68,11.12,84.45
Ethiopia,Tigray,Wekro,14.11,38.54,2010-05-01,ETB,maize,400.0,25.48,34.61,17.24,0.92,40.13
Ethiopia,Tigray,Wekro,14.11,38.54,2010-05-01,ETB,sorghum,5.65,25.48,34.61,17.24,0.92,40.13
Ethiopia,Tigray,Wekro,14.11,38.54,2010-05-01,ETB,wheat,6.0,25.48,34.61,17.24,0.92,40.13
Ethiopia,Oromia,Wolenchiti,8.67,39.43,2010-05-01,ETB,maize,260.0,22.89,30.87,15.76,2.06,61.49
Ethiopia,SNNPR,Wonago,6.32,38.27,2010-05-01,ETB,maize,335.0,20.69,28.4,15.6,9.34,82.07
Ethiopia,Oromia,Yabelo,4.88,38.08,2010-05-01,ETB,maize,300.0,20.71,28.83,14.79,2.21,76.65
Ethiopia,Oromia,Yabelo,4.88,38.08,2010-05-01,ETB,wheat,5.5,20.71,28.83,14.79,2.21,76.65
Ethiopia,Tigray,Abi Adi,13.56,38.97,2010-06-01,ETB,maize,400.0,23.16,34.26,15.05,2.04,57.29
Ethiopia,Tigray,Abi Adi,13.56,38.97,2010-06-01,ETB,sorghum,5.95,23.16,34.26,15.05,2.04,57.29
Ethiopia,Tigray,Abi Adi,13.56,38.97,2010-06-01,ETB,wheat,5.0,23.16,34.26,15.05,2.04,57.29
Ethiopia,Amhara,Abomsa,9.98,39.98,2010-06-01,ETB,maize,330.0,26.09,34.79,19.04,2.82,47.53
Ethiopia,Addis Ababa,Addis Ababa,9.02,38.75,2010-06-01,ETB,maize,274.0,17.56,26.4,10.8,5.75,72.01
Ethiopia,Addis Ababa,Addis Ababa,9.02,38.75,2010-06-01,ETB,sorghum,6.03,17.56,26.4,10.8,5.75,72.01
Ethiopia,Addis Ababa,Addis Ababa,9.02,38.75,2010-06-01,ETB,teff,738.75,17.56,26.4,10.8,5.75,72.01
Ethiopia,Addis Ababa,Addis Ababa,9.02,38.75,2010-06-01,ETB,wheat,458.0,17.56,26.4,10.8,5.75,72.01
Ethiopia,Amhara,Ajeber,10.63,38.78,2010-06-01,ETB,wheat,5.7,22.7,31.26,16.29,2.63,52.18
Ethiopia,Tigray,Alamata,12.42,39.56,2010-06-01,ETB,maize,377.0,21.63,30.45,14.25,1.96,51.38
Ethiopia,SNNPR,Amaro,5.83,37.9,2010-06-01,ETB,wheat,4.5,17.71,23.78,12.02,4.11,84.04
Ethiopia,Oromia,Ambo,8.98,37.85,2010-06-01,ETB,maize,260.0,17.41,25.86,11.94,6.35,73.54
Ethiopia,Oromia,Ambo,8.98,37.85,2010-06-01,ETB,wheat,430.0,17.41,25.86,11.94,6.35,73.54
Ethiopia,Oromia,Assela,7.95,39.13,2010-06-01,ETB,wheat,460.0,16.83,24.46,10.23,3.59,73.65
Ethiopia,Somali,Babile,9.23,42.6,2010-06-01,ETB,maize,310.0,20.17,28.9,13.69,4.05,80.3
Ethiopia,Somali,Babile,9.23,42.6,2010-06-01,ETB,sorghum,3.1,20.17,28.9,13.69,4.05,80.3
Ethiopia,Amhara,Baher Dar,11.6,37.38,2010-06-01,ETB,maize,278.0,19.39,26.5,13.61,7.59,75.05
Ethiopia,Amhara,Baher Dar,11.6,37.38,2010-06-01,ETB,teff,689.0,19.39,26.5,13.61,7.59,75.05
Ethiopia,Amhara,Baher Dar,11.6,37.38,2010-06-01,ETB,wheat,449.0,19.39,26.5,13.61,7.59,75.05
Ethiopia,Amhara,Bati,11.18,40.02,2010-06-01,ETB,maize,305.0,27.03,35.96,19.19,2.06,39.78
Ethiopia,Oromia,Beddenno,9.12,41.62,2010-06-01,ETB,maize,450.0,19.53,28.53,12.64,3.67,80.74
Ethiopia,Oromia,Bedessa,8.9,40.78,2010-06-01,ETB,maize,300.0,23.24,32.16,16.24,2.51,61.18
Ethiopia,Amhara,Debre Markos,10.33,37.73,2010-06-01,ETB,wheat,415.0,17.85,25.86,12.24,8.93,77.73
Ethiopia,Oromia,Deder,9.32,41.42,2010-06-01,ETB,maize,420.0,25.2,33.89,18.16,1.77,53.28
Ethiopia,Oromia,Delo,7.25,40.47,2010-06-01,ETB,maize,320.0,20.93,29.84,13.62,2.64,68.46
Ethiopia,Amhara,Dessie,11.13,39.63,2010-06-01,ETB,maize,300.0,16.83,25.42,11.14,2.14,58.0
Ethiopia,Dire Dawa,Diredawa,9.59,41.87,2010-06-01,ETB,maize,390.0,22.17,31.06,15.87,3.18,63.11
Ethiopia,Dire Dawa,Diredawa,9.59,41.87,2010-06-01,ETB,sorghum,6.5,22.17,31.06,15.87,3.18,63.11
Ethiopia,Dire Dawa,Diredawa,9.59,41.87,2010-06-01,ETB,wheat,5.4,22.17,31.06,15.87,3.18,63.11
Ethiopia,Amhara,Ebinat,12.13,38.05,2010-06-01,ETB,sorghum,4.49,19.67,26.74,13.5,3.26,63.94
Ethiopia,SNNPR,Gamo Gofa,6.62,37.15,2010-06-01,ETB,maize,320.0,19.96,25.32,15.45,5.7,82.41
Ethiopia,Somali,Gode,6.02,43.13,2010-06-01,ETB,maize,350.0,27.94,34.93,21.9,0.46,57.38
Ethiopia,Somali,Gode,6.02,43.13,2010-06-01,ETB,sorghum,4.0,27.94,34.93,21.9,0.46,57.38
Ethiopia,Amhara,Gonder,12.6,37.47,2010-06-01,ETB,maize,305.0,20.39,28.96,14.66,4.63,70.09
Ethiopia,Amhara,Gonder,12.6,37.47,2010-06-01,ETB,wheat,595.0,20.39,28.96,14.66,4.63,70.09
Ethiopia,SNNPR,Hawassa,7.05,38.47,2010-06-01,ETB,maize,290.0,15.25,22.42,9.27,6.94,85.35
Ethiopia,SNNPR,Hossana,7.58,37.88,2010-06-01,ETB,maize,320.0,17.72,24.99,12.12,7.88,83.67
Ethiopia,SNNPR,Hossana,7.58,37.88,2010-06-01,ETB,wheat,443.0,17.72,24.99,12.12,7.88,83.67
Ethiopia,Somali,Jijiga,9.33,42.82,2010-06-01,ETB,maize,280.0,20.37,29.78,14.56,3.88,73.67
Ethiopia,Somali,Jijiga,9.33,42.82,2010-06-01,ETB,sorghum,3.0,20.37,29.78,14.56,3.88,73.67
Ethiopia,Somali,Jijiga,9.33,42.82,2010-06-01,ETB,wheat,4.2,20.37,29.78,14.56,3.88,73.67
Ethiopia,Oromia,Jimma,7.67,36.83,2010-06-01,ETB,maize,208.0,17.19,22.8,12.4,11.79,89.08
Ethiopia,Oromia,Jimma,7.67,36.83,2010-06-01,ETB,teff,593.4,17.19,22.8,12.4,11.79,89.08
Ethiopia,Oromia,Jimma,7.67,36.83,2010-06-01,ETB,wheat,475.0,17.19,22.8,12.4,11.79,89.08
Ethiopia,Oromia,Kersa,7.67,36.84,2010-06-01,ETB,wheat,4.0,17.19,22.8,12.4,11.79,89.08
Ethiopia,Amhara,Kobo,12.15,39.63,2010-06-01,ETB,maize,350.0,18.85,27.69,12.48,1.86,55.59
Ethiopia,Tigray,Korem,12.51,39.52,2010-06-01,ETB,maize,340.0,21.63,30.45,14.25,1.96,51.38
Ethiopia,Tigray,Mekele,13.5,39.48,2010-06-01,ETB,maize,345.0,21.92,32.75,13.53,1.03,54.44
Ethiopia,Tigray,Mekele,13.5,39.48,2010-06-01,ETB,sorghum,6.46,21.92,32.75,13.53,1.03,54.44
Ethiopia,Tigray,Mekele,13.5,39.48,2010-06-01,ETB,teff,755.0,21.92,32.75,13.53,1.03,54.44
Ethiopia,Tigray,Mekele,13.5,39.48,2010-06-01,ETB,wheat,630.0,21.92,32.75,13.53,1.03,54.44
Ethiopia,Oromia,Merti,8.49,39.83,2010-06-01,ETB,sorghum,4.5,21.87,30.82,14.86,2.76,62.67
Ethiopia,Amhara,Mota,11.08,37.87,2010-06-01,ETB,wheat,3.5,19.33,27.55,13.14,2.87,63.47
Ethiopia,Oromia,Nazareth,8.55,39.27,2010-06-01,ETB,maize,288.0,22.81,31.58,15.36,2.99,60.13
Ethiopia,Oromia,Nazareth,8.55,39.27,2010-06-01,ETB,wheat,455.0,22.81,31.58,15.36,2.99,60.13
Ethiopia,Oromia,Nekempt,9.08,36.55,2010-06-01,ETB,maize,218.5,19.42,25.66,14.25,16.09,84.9
Ethiopia,Oromia,Robe,7.13,40.0,2010-06-01,ETB,wheat,393.0,12.73,19.38,6.44,3.66,83.85
Ethiopia,Amhara,Robit,12.02,39.63,2010-06-01,ETB,maize,600.0,18.85,27.69,12.48,1.86,55.59
Ethiopia,Amhara,Sekota,12.63,39.03,2010-06-01,ETB,sorghum,6.05,23.69,32.08,17.19,2.42,53.55
Ethiopia,Oromia,Shashemene,7.18,38.58,2010-06-01,ETB,maize,255.0,15.25,22.42,9.27,6.94,85.35
Ethiopia,Oromia,Shashemene,7.18,38.58,2010-06-01,ETB,teff,724.0,15.25,22.42,9.27,6.94,85.35
Ethiopia,Oromia,Shashemene,7.18,38.58,2010-06-01,ETB,wheat,435.0,15.25,22.42,9.27,6.94,85.35
Ethiopia,SNNPR,Sodo,6.85,37.75,2010-06-01,ETB,maize,310.0,19.1,25.1,14.03,8.19,84.27
Ethiopia,SNNPR,Sodo,6.85,37.75,2010-06-01,ETB,wheat,4.4,19.1,25.1,14.03,8.19,84.27
Ethiopia,Tigray,Wekro,14.11,38.54,2010-06-01,ETB,maize,395.0,22.9,33.38,16.02,1.63,60.54
Ethiopia,Tigray,Wekro,14.11,38.54,2010-06-01,ETB,sorghum,5.65,22.9,33.38,16.02,1.63,60.54
Ethiopia,Tigray,Wekro,14.11,38.54,2010-06-01,ETB,wheat,5.7,22.9,33.38,16.02,1.63,60.54
Ethiopia,Oromia,Wolenchiti,8.67,39.43,2010-06-01,ETB,maize,260.0,22.81,31.58,15.36,2.99,60.13
Ethiopia,SNNPR,Wonago,6.32,38.27,2010-06-01,ETB,maize,325.0,19.79,26.03,14.18,5.8,81.6
Ethiopia,Oromia,Yabelo,4.88,38.08,2010-06-01,ETB,maize,350.0,20.57,29.28,13.5,0.96,69.89
Ethiopia,Oromia,Yabelo,4.88,38.08,2010-06-01,ETB,wheat,5.5,20.57,29.28,13.5,0.96,69.89
Ethiopia,Tigray,Abi Adi,13.56,38.97,2010-07-01,ETB,maize,388.0,19.52,30.95,14.22,8.82,78.81
Ethiopia,Tigray,Abi Adi,13.56,38.97,2010-07-01,ETB,sorghum,5.95,19.52,30.95,14.22,8.82,78.81
Ethiopia,Tigray,Abi Adi,13.56,38.97,2010-07-01,ETB,wheat,6.24,19.52,30.95,14.22,8.82,78.81
Ethiopia,Amhara,Abomsa,9.98,39.98,2010-07-01,ETB,maize,320.0,23.24,33.06,16.5,10.01,63.82
Ethiopia,Addis Ababa,Addis Ababa,9.02,38.75,2010-07-01,ETB,maize,273.0,15.77,23.4,10.7,8.64,82.01
Ethiopia,Addis Ababa,Addis Ababa,9.02,38.75,2010-07-01,ETB,sorghum,6.04,15.77,23.4,10.7,8.64,82.01
